run,type,module,name,attrname,attrvalue,value
General-80-20210504-14:48:35-4837,runattr,,,iterationvars,"$0=""avg""",
General-80-20210504-14:48:35-4837,runattr,,,iterationvarsf,avg-,
General-80-20210504-14:48:35-4837,runattr,,,measurement,"$0=""avg""",
General-80-20210504-14:48:35-4837,runattr,,,network,CartagenaOPAL,
General-80-20210504-14:48:35-4837,runattr,,,processid,4837,
General-80-20210504-14:48:35-4837,runattr,,,repetition,80,
General-80-20210504-14:48:35-4837,runattr,,,replication,#80,
General-80-20210504-14:48:35-4837,runattr,,,resultdir,results,
General-80-20210504-14:48:35-4837,runattr,,,runnumber,80,
General-80-20210504-14:48:35-4837,runattr,,,seedset,80,
General-80-20210504-14:48:35-4837,param,,,**.numberOfGateways,15,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].numUdpApps,1,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].receptionRadius,1,
General-80-20210504-14:48:35-4837,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-80-20210504-14:48:35-4837,param,,,**.networkServer.numUdpApps,1,
General-80-20210504-14:48:35-4837,param,,,**.networkServer.**.evaluateADRinServer,false,
General-80-20210504-14:48:35-4837,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-80-20210504-14:48:35-4837,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-80-20210504-14:48:35-4837,param,,,**.networkServer.udpApp[0].destPort,2000,
General-80-20210504-14:48:35-4837,param,,,**.networkServer.udpApp[0].localPort,1000,
General-80-20210504-14:48:35-4837,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-80-20210504-14:48:35-4837,param,,,**.numberOfPacketsToSend,0,
General-80-20210504-14:48:35-4837,param,,,**.timeToFirstPacket,exponential(100s),
General-80-20210504-14:48:35-4837,param,,,**.timeToNextPacket,exponential(100s),
General-80-20210504-14:48:35-4837,param,,,**.alohaChannelModel,false,
General-80-20210504-14:48:35-4837,param,,,**.numberOfNodes,1,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[0].**.initialY,15m,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-80-20210504-14:48:35-4837,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-80-20210504-14:48:35-4837,param,,,**.sigma,0,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMinX,0m,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMinY,0m,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMinZ,0m,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMaxX,3000m,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMaxY,3000m,
General-80-20210504-14:48:35-4837,param,,,**.constraintAreaMaxZ,3000m,
General-80-20210504-14:48:35-4837,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-80-20210504-14:48:35-4837,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-80-20210504-14:48:35-4837,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-80-20210504-14:48:35-4837,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-80-20210504-14:48:35-4837,param,,,**.minInterferenceTime,0s,
General-80-20210504-14:48:35-4837,param,,,**.displayAddresses,false,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-80-20210504-14:48:35-4837,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-80-20210504-14:48:35-4837,param,,,**.radio.carrierFrequency,868MHz,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-80-20210504-14:48:35-4837,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-61-20210504-14:46:57-4569,runattr,,,configname,General,
General-61-20210504-14:46:57-4569,runattr,,,datetime,20210504-14:46:57,
General-61-20210504-14:46:57-4569,runattr,,,experiment,General,
General-61-20210504-14:46:57-4569,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-61-20210504-14:46:57-4569,runattr,,,iterationvars,"$0=""avg""",
General-61-20210504-14:46:57-4569,runattr,,,iterationvarsf,avg-,
General-61-20210504-14:46:57-4569,runattr,,,measurement,"$0=""avg""",
General-61-20210504-14:46:57-4569,runattr,,,network,CartagenaOPAL,
General-61-20210504-14:46:57-4569,runattr,,,processid,4569,
General-61-20210504-14:46:57-4569,runattr,,,repetition,61,
General-61-20210504-14:46:57-4569,runattr,,,replication,#61,
General-61-20210504-14:46:57-4569,runattr,,,resultdir,results,
General-61-20210504-14:46:57-4569,runattr,,,runnumber,61,
General-61-20210504-14:46:57-4569,runattr,,,seedset,61,
General-61-20210504-14:46:57-4569,param,,,**.numberOfGateways,15,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].numUdpApps,1,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].receptionRadius,1,
General-61-20210504-14:46:57-4569,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-61-20210504-14:46:57-4569,param,,,**.networkServer.numUdpApps,1,
General-61-20210504-14:46:57-4569,param,,,**.networkServer.**.evaluateADRinServer,false,
General-61-20210504-14:46:57-4569,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-61-20210504-14:46:57-4569,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-61-20210504-14:46:57-4569,param,,,**.networkServer.udpApp[0].destPort,2000,
General-61-20210504-14:46:57-4569,param,,,**.networkServer.udpApp[0].localPort,1000,
General-61-20210504-14:46:57-4569,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-61-20210504-14:46:57-4569,param,,,**.numberOfPacketsToSend,0,
General-61-20210504-14:46:57-4569,param,,,**.timeToFirstPacket,exponential(100s),
General-61-20210504-14:46:57-4569,param,,,**.timeToNextPacket,exponential(100s),
General-61-20210504-14:46:57-4569,param,,,**.alohaChannelModel,false,
General-61-20210504-14:46:57-4569,param,,,**.numberOfNodes,1,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[0].**.initialY,15m,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-61-20210504-14:46:57-4569,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-61-20210504-14:46:57-4569,param,,,**.sigma,0,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMinX,0m,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMinY,0m,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMinZ,0m,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMaxX,3000m,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMaxY,3000m,
General-61-20210504-14:46:57-4569,param,,,**.constraintAreaMaxZ,3000m,
General-61-20210504-14:46:57-4569,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-61-20210504-14:46:57-4569,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-61-20210504-14:46:57-4569,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-61-20210504-14:46:57-4569,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-61-20210504-14:46:57-4569,param,,,**.minInterferenceTime,0s,
General-61-20210504-14:46:57-4569,param,,,**.displayAddresses,false,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-61-20210504-14:46:57-4569,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-61-20210504-14:46:57-4569,param,,,**.radio.carrierFrequency,868MHz,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-61-20210504-14:46:57-4569,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-4-20210504-14:42:11-3757,runattr,,,configname,General,
General-4-20210504-14:42:11-3757,runattr,,,datetime,20210504-14:42:11,
General-4-20210504-14:42:11-3757,runattr,,,experiment,General,
General-4-20210504-14:42:11-3757,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-4-20210504-14:42:11-3757,runattr,,,iterationvars,"$0=""avg""",
General-4-20210504-14:42:11-3757,runattr,,,iterationvarsf,avg-,
General-4-20210504-14:42:11-3757,runattr,,,measurement,"$0=""avg""",
General-4-20210504-14:42:11-3757,runattr,,,network,CartagenaOPAL,
General-4-20210504-14:42:11-3757,runattr,,,processid,3757,
General-4-20210504-14:42:11-3757,runattr,,,repetition,4,
General-4-20210504-14:42:11-3757,runattr,,,replication,#4,
General-4-20210504-14:42:11-3757,runattr,,,resultdir,results,
General-4-20210504-14:42:11-3757,runattr,,,runnumber,4,
General-4-20210504-14:42:11-3757,runattr,,,seedset,4,
General-4-20210504-14:42:11-3757,param,,,**.numberOfGateways,15,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].numUdpApps,1,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].receptionRadius,1,
General-4-20210504-14:42:11-3757,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-4-20210504-14:42:11-3757,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
